 x, y, z, pressure, velmag, vx, vy, vz
  5.8065,   0.0968,   0.0000,  -0.0705,  0.52811,  0.52811,  0.00017,  0.00000
  5.8065,   0.1290,   0.0000,  -0.0704,  0.67832,  0.67832,  0.00028,  0.00000
  5.8065,   0.1613,   0.0000,  -0.0704,  0.81553,  0.81553,  0.00040,  0.00000
  5.8065,   0.1935,   0.0000,  -0.0704,  0.93972,  0.93972,  0.00052,  0.00000
  5.8065,   0.2258,   0.0000,  -0.0704,  1.05090,  1.05090,  0.00062,  0.00000
  5.8065,   0.2581,   0.0000,  -0.0704,  1.14913,  1.14913,  0.00069,  0.00000
  5.8065,   0.2903,   0.0000,  -0.0704,  1.23451,  1.23451,  0.00073,  0.00000
  5.8065,   0.3226,   0.0000,  -0.0704,  1.30718,  1.30718,  0.00073,  0.00000
  5.8065,   0.3548,   0.0000,  -0.0704,  1.36732,  1.36732,  0.00068,  0.00000
  5.8065,   0.3871,   0.0000,  -0.0704,  1.41512,  1.41512,  0.00059,  0.00000
  5.8065,   0.4194,   0.0000,  -0.0704,  1.45077,  1.45077,  0.00045,  0.00000
  5.8065,   0.4516,   0.0000,  -0.0704,  1.47444,  1.47444,  0.00029,  0.00000
  5.8065,   0.4839,   0.0000,  -0.0704,  1.48625,  1.48625,  0.00010,  0.00000
  5.8065,   0.5161,   0.0000,  -0.0704,  1.48625,  1.48625, -0.00010,  0.00000
  5.8065,   0.5484,   0.0000,  -0.0704,  1.47444,  1.47444, -0.00029,  0.00000
  5.8065,   0.5806,   0.0000,  -0.0704,  1.45077,  1.45077, -0.00045,  0.00000
  5.8065,   0.6129,   0.0000,  -0.0704,  1.41512,  1.41512, -0.00059,  0.00000
  5.8065,   0.6452,   0.0000,  -0.0704,  1.36732,  1.36732, -0.00068,  0.00000
  5.8065,   0.6774,   0.0000,  -0.0704,  1.30718,  1.30718, -0.00073,  0.00000
  5.8065,   0.7097,   0.0000,  -0.0704,  1.23451,  1.23451, -0.00073,  0.00000
  5.8065,   0.7419,   0.0000,  -0.0704,  1.14913,  1.14913, -0.00069,  0.00000
  5.8065,   0.7742,   0.0000,  -0.0704,  1.05090,  1.05090, -0.00062,  0.00000
  5.8065,   0.8065,   0.0000,  -0.0704,  0.93972,  0.93972, -0.00052,  0.00000
  5.8065,   0.8387,   0.0000,  -0.0704,  0.81553,  0.81553, -0.00040,  0.00000
  5.8065,   0.8710,   0.0000,  -0.0704,  0.67832,  0.67832, -0.00028,  0.00000
  5.8065,   0.9032,   0.0000,  -0.0705,  0.52811,  0.52811, -0.00017,  0.00000
  5.8065,   0.9355,   0.0000,  -0.0705,  0.36496,  0.36496, -0.00008,  0.00000
  5.8065,   0.9677,   0.0000,  -0.0705,  0.18891,  0.18891, -0.00002,  0.00000
  5.8065,   1.0000,   0.0000,  -0.0705,  0.00000,  0.00000,  0.00000,  0.00000
  6.1290,   0.0000,   0.0000,  -0.1101,  0.00000,  0.00000,  0.00000,  0.00000
  6.1290,   0.0323,   0.0000,  -0.1101,  0.18853,  0.18853,  0.00002,  0.00000
  6.1290,   0.0645,   0.0000,  -0.1101,  0.36428,  0.36428,  0.00007,  0.00000
  6.1290,   0.0968,   0.0000,  -0.1101,  0.52722,  0.52722,  0.00014,  0.00000
  6.1290,   0.1290,   0.0000,  -0.1101,  0.67730,  0.67730,  0.00023,  0.00000
  6.1290,   0.1613,   0.0000,  -0.1101,  0.81448,  0.81448,  0.00033,  0.00000
  6.1290,   0.1935,   0.0000,  -0.1101,  0.93875,  0.93875,  0.00042,  0.00000
  6.1290,   0.2258,   0.0000,  -0.1101,  1.05011,  1.05011,  0.00050,  0.00000
  6.1290,   0.2581,   0.0000,  -0.1101,  1.14862,  1.14862,  0.00056,  0.00000
  6.1290,   0.2903,   0.0000,  -0.1101,  1.23435,  1.23435,  0.00059,  0.00000
  6.1290,   0.3226,   0.0000,  -0.1101,  1.30741,  1.30741,  0.00059,  0.00000
  6.1290,   0.3548,   0.0000,  -0.1101,  1.36796,  1.36796,  0.00055,  0.00000
  6.1290,   0.3871,   0.0000,  -0.1101,  1.41615,  1.41615,  0.00048,  0.00000
  6.1290,   0.4194,   0.0000,  -0.1100,  1.45213,  1.45213,  0.00037,  0.00000
  6.1290,   0.4516,   0.0000,  -0.1100,  1.47603,  1.47603,  0.00023,  0.00000
  6.1290,   0.4839,   0.0000,  -0.1100,  1.48796,  1.48796,  0.00008,  0.00000
  6.1290,   0.5161,   0.0000,  -0.1100,  1.48796,  1.48796, -0.00008,  0.00000
  6.1290,   0.5484,   0.0000,  -0.1100,  1.47603,  1.47603, -0.00023,  0.00000
  6.1290,   0.5806,   0.0000,  -0.1100,  1.45213,  1.45213, -0.00037,  0.00000
  6.1290,   0.6129,   0.0000,  -0.1101,  1.41615,  1.41615, -0.00048,  0.00000
  6.1290,   0.6452,   0.0000,  -0.1101,  1.36796,  1.36796, -0.00055,  0.00000
  6.1290,   0.6774,   0.0000,  -0.1101,  1.30741,  1.30741, -0.00059,  0.00000
  6.1290,   0.7097,   0.0000,  -0.1101,  1.23435,  1.23435, -0.00059,  0.00000
  6.1290,   0.7419,   0.0000,  -0.1101,  1.14862,  1.14862, -0.00056,  0.00000
  6.1290,   0.7742,   0.0000,  -0.1101,  1.05011,  1.05011, -0.00050,  0.00000
  6.1290,   0.8065,   0.0000,  -0.1101,  0.93875,  0.93875, -0.00042,  0.00000
  6.1290,   0.8387,   0.0000,  -0.1101,  0.81448,  0.81448, -0.00033,  0.00000
  6.1290,   0.8710,   0.0000,  -0.1101,  0.67729,  0.67729, -0.00023,  0.00000
  6.1290,   0.9032,   0.0000,  -0.1101,  0.52722,  0.52722, -0.00014,  0.00000
  6.1290,   0.9355,   0.0000,  -0.1101,  0.36428,  0.36428, -0.00007,  0.00000
  6.1290,   0.9677,   0.0000,  -0.1101,  0.18853,  0.18853, -0.00002,  0.00000
  6.1290,   1.0000,   0.0000,  -0.1101,  0.00000,  0.00000,  0.00000,  0.00000
  6.4516,   0.0000,   0.0000,  -0.1496,  0.00000,  0.00000,  0.00000,  0.00000
  6.4516,   0.0323,   0.0000,  -0.1496,  0.18823,  0.18823,  0.00002,  0.00000
  6.4516,   0.0645,   0.0000,  -0.1496,  0.36373,  0.36373,  0.00006,  0.00000
  6.4516,   0.0968,   0.0000,  -0.1496,  0.52649,  0.52649,  0.00011,  0.00000
  6.4516,   0.1290,   0.0000,  -0.1496,  0.67647,  0.67647,  0.00019,  0.00000
  6.4516,   0.1613,   0.0000,  -0.1496,  0.81363,  0.81363,  0.00026,  0.00000
  6.4516,   0.1935,   0.0000,  -0.1496,  0.93796,  0.93796,  0.00034,  0.00000
  6.4516,   0.2258,   0.0000,  -0.1495,  1.04947,  1.04947,  0.00041,  0.00000
  6.4516,   0.2581,   0.0000,  -0.1495,  1.14820,  1.14820,  0.00046,  0.00000
  6.4516,   0.2903,   0.0000,  -0.1495,  1.23422,  1.23422,  0.00048,  0.00000
  6.4516,   0.3226,   0.0000,  -0.1495,  1.30760,  1.30760,  0.00048,  0.00000
  6.4516,   0.3548,   0.0000,  -0.1495,  1.36848,  1.36848,  0.00045,  0.00000
  6.4516,   0.3871,   0.0000,  -0.1495,  1.41698,  1.41698,  0.00039,  0.00000
  6.4516,   0.4194,   0.0000,  -0.1495,  1.45322,  1.45322,  0.00030,  0.00000
  6.4516,   0.4516,   0.0000,  -0.1495,  1.47732,  1.47732,  0.00019,  0.00000
  6.4516,   0.4839,   0.0000,  -0.1495,  1.48935,  1.48935,  0.00006,  0.00000
  6.4516,   0.5161,   0.0000,  -0.1495,  1.48935,  1.48935, -0.00006,  0.00000
  6.4516,   0.5484,   0.0000,  -0.1495,  1.47732,  1.47732, -0.00019,  0.00000
  6.4516,   0.5806,   0.0000,  -0.1495,  1.45322,  1.45322, -0.00030,  0.00000
  6.4516,   0.6129,   0.0000,  -0.1495,  1.41698,  1.41698, -0.00039,  0.00000
  6.4516,   0.6452,   0.0000,  -0.1495,  1.36848,  1.36848, -0.00045,  0.00000
  6.4516,   0.6774,   0.0000,  -0.1495,  1.30760,  1.30760, -0.00048,  0.00000
  6.4516,   0.7097,   0.0000,  -0.1495,  1.23422,  1.23422, -0.00048,  0.00000
  6.4516,   0.7419,   0.0000,  -0.1495,  1.14820,  1.14820, -0.00046,  0.00000
  6.4516,   0.7742,   0.0000,  -0.1495,  1.04947,  1.04947, -0.00041,  0.00000
  6.4516,   0.8065,   0.0000,  -0.1496,  0.93796,  0.93796, -0.00034,  0.00000
  6.4516,   0.8387,   0.0000,  -0.1496,  0.81363,  0.81363, -0.00026,  0.00000
  6.4516,   0.8710,   0.0000,  -0.1496,  0.67647,  0.67647, -0.00019,  0.00000
  6.4516,   0.9032,   0.0000,  -0.1496,  0.52649,  0.52649, -0.00011,  0.00000
  6.4516,   0.9355,   0.0000,  -0.1496,  0.36373,  0.36373, -0.00006,  0.00000
  6.4516,   0.9677,   0.0000,  -0.1496,  0.18823,  0.18823, -0.00002,  0.00000
  6.4516,   1.0000,   0.0000,  -0.1496,  0.00000,  0.00000,  0.00000,  0.00000
  6.7742,   0.0000,   0.0000,  -0.1889,  0.00000,  0.00000,  0.00000,  0.00000
  6.7742,   0.0323,   0.0000,  -0.1889,  0.18798,  0.18798,  0.00001,  0.00000
  6.7742,   0.0645,   0.0000,  -0.1889,  0.36329,  0.36329,  0.00004,  0.00000
  6.7742,   0.0968,   0.0000,  -0.1889,  0.52590,  0.52590,  0.00009,  0.00000
  6.7742,   0.1290,   0.0000,  -0.1889,  0.67579,  0.67579,  0.00015,  0.00000
  6.7742,   0.1613,   0.0000,  -0.1889,  0.81294,  0.81294,  0.00021,  0.00000
  6.7742,   0.1935,   0.0000,  -0.1889,  0.93732,  0.93732,  0.00028,  0.00000
  6.7742,   0.2258,   0.0000,  -0.1889,  1.04896,  1.04896,  0.00033,  0.00000
  6.7742,   0.2581,   0.0000,  -0.1889,  1.14787,  1.14787,  0.00037,  0.00000
  6.7742,   0.2903,   0.0000,  -0.1888,  1.23411,  1.23411,  0.00039,  0.00000
  6.7742,   0.3226,   0.0000,  -0.1888,  1.30775,  1.30775,  0.00039,  0.00000
  6.7742,   0.3548,   0.0000,  -0.1888,  1.36890,  1.36890,  0.00036,  0.00000
  6.7742,   0.3871,   0.0000,  -0.1888,  1.41765,  1.41765,  0.00031,  0.00000
  6.7742,   0.4194,   0.0000,  -0.1888,  1.45411,  1.45411,  0.00024,  0.00000
  6.7742,   0.4516,   0.0000,  -0.1888,  1.47836,  1.47836,  0.00015,  0.00000
  6.7742,   0.4839,   0.0000,  -0.1888,  1.49047,  1.49047,  0.00005,  0.00000
  6.7742,   0.5161,   0.0000,  -0.1888,  1.49047,  1.49047, -0.00005,  0.00000
  6.7742,   0.5484,   0.0000,  -0.1888,  1.47836,  1.47836, -0.00015,  0.00000
  6.7742,   0.5806,   0.0000,  -0.1888,  1.45411,  1.45411, -0.00024,  0.00000
  6.7742,   0.6129,   0.0000,  -0.1888,  1.41765,  1.41765, -0.00031,  0.00000
  6.7742,   0.6452,   0.0000,  -0.1888,  1.36890,  1.36890, -0.00036,  0.00000
  6.7742,   0.6774,   0.0000,  -0.1888,  1.30776,  1.30776, -0.00039,  0.00000
  6.7742,   0.7097,   0.0000,  -0.1888,  1.23411,  1.23411, -0.00039,  0.00000
  6.7742,   0.7419,   0.0000,  -0.1889,  1.14787,  1.14787, -0.00037,  0.00000
  6.7742,   0.7742,   0.0000,  -0.1889,  1.04896,  1.04896, -0.00033,  0.00000
  6.7742,   0.8065,   0.0000,  -0.1889,  0.93732,  0.93732, -0.00028,  0.00000
  6.7742,   0.8387,   0.0000,  -0.1889,  0.81294,  0.81294, -0.00021,  0.00000
  6.7742,   0.8710,   0.0000,  -0.1889,  0.67579,  0.67579, -0.00015,  0.00000
  6.7742,   0.9032,   0.0000,  -0.1889,  0.52590,  0.52590, -0.00009,  0.00000
  6.7742,   0.9355,   0.0000,  -0.1889,  0.36329,  0.36329, -0.00004,  0.00000
  6.7742,   0.9677,   0.0000,  -0.1889,  0.18798,  0.18798, -0.00001,  0.00000
  6.7742,   1.0000,   0.0000,  -0.1889,  0.00000,  0.00000,  0.00000,  0.00000
  7.0968,   0.0000,   0.0000,  -0.2281,  0.00000,  0.00000,  0.00000,  0.00000
  7.0968,   0.0323,   0.0000,  -0.2281,  0.18778,  0.18778,  0.00001,  0.00000
  7.0968,   0.0645,   0.0000,  -0.2281,  0.36293,  0.36293,  0.00004,  0.00000
  7.0968,   0.0968,   0.0000,  -0.2280,  0.52542,  0.52542,  0.00008,  0.00000
  7.0968,   0.1290,   0.0000,  -0.2280,  0.67525,  0.67525,  0.00012,  0.00000
  7.0968,   0.1613,   0.0000,  -0.2280,  0.81238,  0.81238,  0.00017,  0.00000
  7.0968,   0.1935,   0.0000,  -0.2280,  0.93681,  0.93681,  0.00022,  0.00000
  7.0968,   0.2258,   0.0000,  -0.2280,  1.04854,  1.04854,  0.00027,  0.00000
  7.0968,   0.2581,   0.0000,  -0.2280,  1.14759,  1.14759,  0.00030,  0.00000
  7.0968,   0.2903,   0.0000,  -0.2280,  1.23402,  1.23402,  0.00032,  0.00000
  7.0968,   0.3226,   0.0000,  -0.2280,  1.30788,  1.30788,  0.00032,  0.00000
  7.0968,   0.3548,   0.0000,  -0.2280,  1.36924,  1.36924,  0.00029,  0.00000
  7.0968,   0.3871,   0.0000,  -0.2280,  1.41820,  1.41820,  0.00025,  0.00000
  7.0968,   0.4194,   0.0000,  -0.2280,  1.45483,  1.45483,  0.00020,  0.00000
  7.0968,   0.4516,   0.0000,  -0.2280,  1.47921,  1.47921,  0.00012,  0.00000
  7.0968,   0.4839,   0.0000,  -0.2280,  1.49139,  1.49139,  0.00004,  0.00000
  7.0968,   0.5161,   0.0000,  -0.2280,  1.49139,  1.49139, -0.00004,  0.00000
  7.0968,   0.5484,   0.0000,  -0.2280,  1.47921,  1.47921, -0.00012,  0.00000
  7.0968,   0.5806,   0.0000,  -0.2280,  1.45483,  1.45483, -0.00020,  0.00000
  7.0968,   0.6129,   0.0000,  -0.2280,  1.41820,  1.41820, -0.00025,  0.00000
  7.0968,   0.6452,   0.0000,  -0.2280,  1.36924,  1.36924, -0.00029,  0.00000
  7.0968,   0.6774,   0.0000,  -0.2280,  1.30788,  1.30788, -0.00032,  0.00000
  7.0968,   0.7097,   0.0000,  -0.2280,  1.23402,  1.23402, -0.00032,  0.00000
  7.0968,   0.7419,   0.0000,  -0.2280,  1.14759,  1.14759, -0.00030,  0.00000
  7.0968,   0.7742,   0.0000,  -0.2280,  1.04854,  1.04854, -0.00027,  0.00000
  7.0968,   0.8065,   0.0000,  -0.2280,  0.93681,  0.93681, -0.00022,  0.00000
  7.0968,   0.8387,   0.0000,  -0.2280,  0.81238,  0.81238, -0.00017,  0.00000
  7.0968,   0.8710,   0.0000,  -0.2280,  0.67525,  0.67525, -0.00012,  0.00000
  7.0968,   0.9032,   0.0000,  -0.2280,  0.52542,  0.52542, -0.00008,  0.00000
  7.0968,   0.9355,   0.0000,  -0.2281,  0.36293,  0.36293, -0.00004,  0.00000
  7.0968,   0.9677,   0.0000,  -0.2281,  0.18778,  0.18778, -0.00001,  0.00000
  7.0968,   1.0000,   0.0000,  -0.2281,  0.00000,  0.00000,  0.00000,  0.00000
  7.4194,   0.0000,   0.0000,  -0.2671,  0.00000,  0.00000,  0.00000,  0.00000
  7.4194,   0.0323,   0.0000,  -0.2671,  0.18762,  0.18762,  0.00001,  0.00000
  7.4194,   0.0645,   0.0000,  -0.2671,  0.36263,  0.36263,  0.00003,  0.00000
  7.4194,   0.0968,   0.0000,  -0.2671,  0.52504,  0.52504,  0.00006,  0.00000
  7.4194,   0.1290,   0.0000,  -0.2671,  0.67481,  0.67481,  0.00010,  0.00000
  7.4194,   0.1613,   0.0000,  -0.2671,  0.81192,  0.81192,  0.00014,  0.00000
  7.4194,   0.1935,   0.0000,  -0.2671,  0.93639,  0.93639,  0.00018,  0.00000
  7.4194,   0.2258,   0.0000,  -0.2671,  1.04820,  1.04820,  0.00022,  0.00000
  7.4194,   0.2581,   0.0000,  -0.2671,  1.14737,  1.14737,  0.00024,  0.00000
  7.4194,   0.2903,   0.0000,  -0.2671,  1.23395,  1.23395,  0.00026,  0.00000
  7.4194,   0.3226,   0.0000,  -0.2671,  1.30798,  1.30798,  0.00026,  0.00000
  7.4194,   0.3548,   0.0000,  -0.2671,  1.36952,  1.36952,  0.00024,  0.00000
  7.4194,   0.3871,   0.0000,  -0.2671,  1.41865,  1.41865,  0.00021,  0.00000
  7.4194,   0.4194,   0.0000,  -0.2671,  1.45542,  1.45542,  0.00016,  0.00000
  7.4194,   0.4516,   0.0000,  -0.2671,  1.47990,  1.47990,  0.00010,  0.00000
  7.4194,   0.4839,   0.0000,  -0.2671,  1.49213,  1.49213,  0.00003,  0.00000
  7.4194,   0.5161,   0.0000,  -0.2671,  1.49213,  1.49213, -0.00003,  0.00000
  7.4194,   0.5484,   0.0000,  -0.2671,  1.47990,  1.47990, -0.00010,  0.00000
  7.4194,   0.5806,   0.0000,  -0.2671,  1.45542,  1.45542, -0.00016,  0.00000
  7.4194,   0.6129,   0.0000,  -0.2671,  1.41865,  1.41865, -0.00021,  0.00000
  7.4194,   0.6452,   0.0000,  -0.2671,  1.36952,  1.36952, -0.00024,  0.00000
  7.4194,   0.6774,   0.0000,  -0.2671,  1.30798,  1.30798, -0.00026,  0.00000
  7.4194,   0.7097,   0.0000,  -0.2671,  1.23395,  1.23395, -0.00026,  0.00000
  7.4194,   0.7419,   0.0000,  -0.2671,  1.14737,  1.14737, -0.00024,  0.00000
  7.4194,   0.7742,   0.0000,  -0.2671,  1.04820,  1.04820, -0.00022,  0.00000
  7.4194,   0.8065,   0.0000,  -0.2671,  0.93639,  0.93639, -0.00018,  0.00000
  7.4194,   0.8387,   0.0000,  -0.2671,  0.81192,  0.81192, -0.00014,  0.00000
  7.4194,   0.8710,   0.0000,  -0.2671,  0.67480,  0.67480, -0.00010,  0.00000
  7.4194,   0.9032,   0.0000,  -0.2671,  0.52504,  0.52504, -0.00006,  0.00000
  7.4194,   0.9355,   0.0000,  -0.2671,  0.36263,  0.36263, -0.00003,  0.00000
  7.4194,   0.9677,   0.0000,  -0.2671,  0.18762,  0.18762, -0.00001,  0.00000
  7.4194,   1.0000,   0.0000,  -0.2671,  0.00000,  0.00000,  0.00000,  0.00000
  7.7419,   0.0000,   0.0000,  -0.3061,  0.00000,  0.00000,  0.00000,  0.00000
  7.7419,   0.0323,   0.0000,  -0.3061,  0.18749,  0.18749,  0.00001,  0.00000
  7.7419,   0.0645,   0.0000,  -0.3061,  0.36240,  0.36240,  0.00002,  0.00000
  7.7419,   0.0968,   0.0000,  -0.3061,  0.52472,  0.52472,  0.00005,  0.00000
  7.7419,   0.1290,   0.0000,  -0.3061,  0.67445,  0.67445,  0.00008,  0.00000
  7.7419,   0.1613,   0.0000,  -0.3061,  0.81156,  0.81156,  0.00011,  0.00000
  7.7419,   0.1935,   0.0000,  -0.3061,  0.93605,  0.93605,  0.00015,  0.00000
  7.7419,   0.2258,   0.0000,  -0.3061,  1.04792,  1.04792,  0.00018,  0.00000
  7.7419,   0.2581,   0.0000,  -0.3061,  1.14719,  1.14719,  0.00020,  0.00000
  7.7419,   0.2903,   0.0000,  -0.3061,  1.23389,  1.23389,  0.00021,  0.00000
  7.7419,   0.3226,   0.0000,  -0.3061,  1.30806,  1.30806,  0.00021,  0.00000
  7.7419,   0.3548,   0.0000,  -0.3061,  1.36975,  1.36975,  0.00019,  0.00000
  7.7419,   0.3871,   0.0000,  -0.3061,  1.41901,  1.41901,  0.00017,  0.00000
  7.7419,   0.4194,   0.0000,  -0.3061,  1.45590,  1.45590,  0.00013,  0.00000
  7.7419,   0.4516,   0.0000,  -0.3061,  1.48046,  1.48046,  0.00008,  0.00000
  7.7419,   0.4839,   0.0000,  -0.3061,  1.49273,  1.49273,  0.00003,  0.00000
  7.7419,   0.5161,   0.0000,  -0.3061,  1.49273,  1.49273, -0.00003,  0.00000
  7.7419,   0.5484,   0.0000,  -0.3061,  1.48046,  1.48046, -0.00008,  0.00000
  7.7419,   0.5806,   0.0000,  -0.3061,  1.45590,  1.45590, -0.00013,  0.00000
  7.7419,   0.6129,   0.0000,  -0.3061,  1.41901,  1.41901, -0.00017,  0.00000
  7.7419,   0.6452,   0.0000,  -0.3061,  1.36975,  1.36975, -0.00019,  0.00000
  7.7419,   0.6774,   0.0000,  -0.3061,  1.30806,  1.30806, -0.00021,  0.00000
  7.7419,   0.7097,   0.0000,  -0.3061,  1.23389,  1.23389, -0.00021,  0.00000
  7.7419,   0.7419,   0.0000,  -0.3061,  1.14719,  1.14719, -0.00020,  0.00000
  7.7419,   0.7742,   0.0000,  -0.3061,  1.04792,  1.04792, -0.00018,  0.00000
  7.7419,   0.8065,   0.0000,  -0.3061,  0.93605,  0.93605, -0.00015,  0.00000
  7.7419,   0.8387,   0.0000,  -0.3061,  0.81156,  0.81156, -0.00011,  0.00000
  7.7419,   0.8710,   0.0000,  -0.3061,  0.67445,  0.67445, -0.00008,  0.00000
  7.7419,   0.9032,   0.0000,  -0.3061,  0.52472,  0.52472, -0.00005,  0.00000
  7.7419,   0.9355,   0.0000,  -0.3061,  0.36240,  0.36240, -0.00002,  0.00000
  7.7419,   0.9677,   0.0000,  -0.3061,  0.18748,  0.18748, -0.00001,  0.00000
  7.7419,   1.0000,   0.0000,  -0.3061,  0.00000,  0.00000,  0.00000,  0.00000
  8.0645,   0.0000,   0.0000,  -0.3450,  0.00000,  0.00000,  0.00000,  0.00000
  8.0645,   0.0323,   0.0000,  -0.3450,  0.18738,  0.18738,  0.00001,  0.00000
  8.0645,   0.0645,   0.0000,  -0.3450,  0.36220,  0.36220,  0.00002,  0.00000
  8.0645,   0.0968,   0.0000,  -0.3450,  0.52447,  0.52447,  0.00004,  0.00000
  8.0645,   0.1290,   0.0000,  -0.3450,  0.67415,  0.67415,  0.00007,  0.00000
  8.0645,   0.1613,   0.0000,  -0.3450,  0.81126,  0.81126,  0.00009,  0.00000
  8.0645,   0.1935,   0.0000,  -0.3450,  0.93577,  0.93577,  0.00012,  0.00000
  8.0645,   0.2258,   0.0000,  -0.3450,  1.04770,  1.04770,  0.00014,  0.00000
  8.0645,   0.2581,   0.0000,  -0.3450,  1.14705,  1.14705,  0.00016,  0.00000
  8.0645,   0.2903,   0.0000,  -0.3450,  1.23385,  1.23385,  0.00017,  0.00000
  8.0645,   0.3226,   0.0000,  -0.3450,  1.30813,  1.30813,  0.00017,  0.00000
  8.0645,   0.3548,   0.0000,  -0.3450,  1.36993,  1.36993,  0.00016,  0.00000
  8.0645,   0.3871,   0.0000,  -0.3450,  1.41930,  1.41930,  0.00014,  0.00000
  8.0645,   0.4194,   0.0000,  -0.3450,  1.45628,  1.45628,  0.00010,  0.00000
  8.0645,   0.4516,   0.0000,  -0.3450,  1.48091,  1.48091,  0.00007,  0.00000
  8.0645,   0.4839,   0.0000,  -0.3450,  1.49322,  1.49322,  0.00002,  0.00000
  8.0645,   0.5161,   0.0000,  -0.3450,  1.49322,  1.49322, -0.00002,  0.00000
  8.0645,   0.5484,   0.0000,  -0.3450,  1.48091,  1.48091, -0.00007,  0.00000
  8.0645,   0.5806,   0.0000,  -0.3450,  1.45628,  1.45628, -0.00010,  0.00000
  8.0645,   0.6129,   0.0000,  -0.3450,  1.41930,  1.41930, -0.00014,  0.00000
  8.0645,   0.6452,   0.0000,  -0.3450,  1.36993,  1.36993, -0.00016,  0.00000
  8.0645,   0.6774,   0.0000,  -0.3450,  1.30813,  1.30813, -0.00017,  0.00000
  8.0645,   0.7097,   0.0000,  -0.3450,  1.23385,  1.23385, -0.00017,  0.00000
  8.0645,   0.7419,   0.0000,  -0.3450,  1.14705,  1.14705, -0.00016,  0.00000
  8.0645,   0.7742,   0.0000,  -0.3450,  1.04770,  1.04770, -0.00014,  0.00000
  8.0645,   0.8065,   0.0000,  -0.3450,  0.93577,  0.93577, -0.00012,  0.00000
  8.0645,   0.8387,   0.0000,  -0.3450,  0.81126,  0.81126, -0.00009,  0.00000
  8.0645,   0.8710,   0.0000,  -0.3450,  0.67415,  0.67415, -0.00007,  0.00000
  8.0645,   0.9032,   0.0000,  -0.3450,  0.52447,  0.52447, -0.00004,  0.00000
  8.0645,   0.9355,   0.0000,  -0.3450,  0.36220,  0.36220, -0.00002,  0.00000
  8.0645,   0.9677,   0.0000,  -0.3450,  0.18738,  0.18738, -0.00001,  0.00000
  8.0645,   1.0000,   0.0000,  -0.3450,  0.00000,  0.00000,  0.00000,  0.00000
  8.3871,   0.0000,   0.0000,  -0.3839,  0.00000,  0.00000,  0.00000,  0.00000
  8.3871,   0.0323,   0.0000,  -0.3839,  0.18729,  0.18729,  0.00000,  0.00000
  8.3871,   0.0645,   0.0000,  -0.3839,  0.36205,  0.36205,  0.00002,  0.00000
  8.3871,   0.0968,   0.0000,  -0.3839,  0.52426,  0.52426,  0.00003,  0.00000
  8.3871,   0.1290,   0.0000,  -0.3839,  0.67392,  0.67392,  0.00005,  0.00000
  8.3871,   0.1613,   0.0000,  -0.3839,  0.81101,  0.81101,  0.00008,  0.00000
  8.3871,   0.1935,   0.0000,  -0.3839,  0.93555,  0.93555,  0.00010,  0.00000
  8.3871,   0.2258,   0.0000,  -0.3839,  1.04751,  1.04751,  0.00012,  0.00000
  8.3871,   0.2581,   0.0000,  -0.3839,  1.14693,  1.14693,  0.00013,  0.00000
  8.3871,   0.2903,   0.0000,  -0.3839,  1.23381,  1.23381,  0.00014,  0.00000
  8.3871,   0.3226,   0.0000,  -0.3839,  1.30818,  1.30818,  0.00014,  0.00000
  8.3871,   0.3548,   0.0000,  -0.3839,  1.37008,  1.37008,  0.00013,  0.00000
  8.3871,   0.3871,   0.0000,  -0.3839,  1.41954,  1.41954,  0.00011,  0.00000
  8.3871,   0.4194,   0.0000,  -0.3839,  1.45659,  1.45659,  0.00008,  0.00000
  8.3871,   0.4516,   0.0000,  -0.3839,  1.48128,  1.48128,  0.00005,  0.00000
  8.3871,   0.4839,   0.0000,  -0.3839,  1.49362,  1.49362,  0.00002,  0.00000
  8.3871,   0.5161,   0.0000,  -0.3839,  1.49362,  1.49362, -0.00002,  0.00000
  8.3871,   0.5484,   0.0000,  -0.3839,  1.48128,  1.48128, -0.00005,  0.00000
  8.3871,   0.5806,   0.0000,  -0.3839,  1.45659,  1.45659, -0.00008,  0.00000
  8.3871,   0.6129,   0.0000,  -0.3839,  1.41954,  1.41954, -0.00011,  0.00000
  8.3871,   0.6452,   0.0000,  -0.3839,  1.37008,  1.37008, -0.00013,  0.00000
  8.3871,   0.6774,   0.0000,  -0.3839,  1.30818,  1.30818, -0.00014,  0.00000
  8.3871,   0.7097,   0.0000,  -0.3839,  1.23381,  1.23381, -0.00014,  0.00000
  8.3871,   0.7419,   0.0000,  -0.3839,  1.14693,  1.14693, -0.00013,  0.00000
  8.3871,   0.7742,   0.0000,  -0.3839,  1.04751,  1.04751, -0.00012,  0.00000
  8.3871,   0.8065,   0.0000,  -0.3839,  0.93555,  0.93555, -0.00010,  0.00000
  8.3871,   0.8387,   0.0000,  -0.3839,  0.81102,  0.81102, -0.00008,  0.00000
  8.3871,   0.8710,   0.0000,  -0.3839,  0.67392,  0.67392, -0.00005,  0.00000
  8.3871,   0.9032,   0.0000,  -0.3839,  0.52426,  0.52426, -0.00003,  0.00000
  8.3871,   0.9355,   0.0000,  -0.3839,  0.36205,  0.36205, -0.00002,  0.00000
  8.3871,   0.9677,   0.0000,  -0.3839,  0.18729,  0.18729, -0.00000,  0.00000
  8.3871,   1.0000,   0.0000,  -0.3839,  0.00000,  0.00000,  0.00000,  0.00000
